name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunshine
London,2021-02-11,0.3,-2.9,-0.9,-0.2,-7.2,-5.1,-4.9,74.9,0.0,0,0.0,,0.0,0.0,,31.3,97.9,1024.6,80.0,10.3,44.5,3.9,3,,2021-02-11T07:21:37,2021-02-11T17:08:39,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03768399999,03672099999,03781099999,03768099999,EGLC,03772099999,03770099999",9.8
London,2021-02-12,1.0,-1.4,-0.5,-0.4,-8.7,-5.9,-6.7,62.9,0.0,0,0.0,,0.0,0.0,51.8,36.0,91.9,,93.2,10.0,49.4,4.2,3,,2021-02-12T07:19:46,2021-02-12T17:10:29,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"EGWU,EGLL,D5621,EGLC",9.8
London,2021-02-13,1.6,-4.0,-0.9,-2.2,-10.7,-6.2,-8.7,56.4,0.0,0,0.0,,0.0,0.0,,27.4,123.6,1031.9,71.9,21.8,56.9,4.8,3,,2021-02-13T07:17:54,2021-02-13T17:12:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,03769099999,EGLL,03680099999,D5621,F6665,03672099999,03781099999,EGLC,03772099999,03770099999",9.9
London,2021-02-14,4.6,1.1,2.9,0.5,-3.5,-1.6,-4.2,59.9,0.598,100,4.17,rain,0.0,0.0,46.4,24.5,159.0,1025.6,78.4,23.7,31.4,2.7,2,,2021-02-14T07:16:00,2021-02-14T17:14:09,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.0
London,2021-02-15,12.6,4.6,8.7,12.6,0.8,7.2,6.7,87.5,3.003,100,12.5,rain,0.0,0.0,,20.5,199.1,1018.1,89.9,11.5,27.6,2.4,2,,2021-02-15T07:14:05,2021-02-15T17:15:59,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.0
London,2021-02-16,10.5,7.6,9.5,10.5,4.9,7.9,7.2,85.4,1.207,100,12.5,rain,0.0,0.0,,23.7,208.8,1009.9,74.7,16.3,21.0,2.0,1,,2021-02-16T07:12:09,2021-02-16T17:17:48,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.1
London,2021-02-17,11.5,7.6,9.9,11.5,4.8,8.8,7.6,85.2,0.407,100,12.5,rain,0.0,0.0,50.0,27.7,207.4,1009.8,86.7,12.1,28.2,2.4,1,,2021-02-17T07:10:11,2021-02-17T17:19:37,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.2
London,2021-02-18,11.1,6.0,8.9,11.1,3.1,7.2,4.3,73.0,1.011,100,12.5,rain,0.0,0.0,51.8,27.4,213.1,1003.7,39.7,25.4,35.4,3.1,2,,2021-02-18T07:08:13,2021-02-18T17:21:27,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.2
London,2021-02-19,12.0,5.5,8.8,12.0,2.8,7.0,5.5,79.7,0.1,100,4.17,rain,0.0,0.0,48.2,27.2,183.2,1009.0,60.7,14.7,31.9,2.9,2,,2021-02-19T07:06:13,2021-02-19T17:23:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03672099999,03781099999,F6665,EGLC,03772099999,03770099999",10.3
London,2021-02-20,15.5,11.6,13.4,15.5,11.6,13.4,6.5,63.3,0.0,0,0.0,,0.0,0.0,50.0,24.1,182.0,1002.1,79.0,18.2,57.3,4.9,3,,2021-02-20T07:04:12,2021-02-20T17:25:04,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,03769099999,EGLL,03680099999,D5621,03660099999,03672099999,03781099999,F6665,EGLC,03770099999",10.3
London,2021-02-21,14.1,10.5,12.0,14.1,10.5,12.0,7.6,74.8,0.001,100,4.17,rain,0.0,0.0,,20.1,179.5,1008.4,72.5,18.4,42.0,3.7,2,,2021-02-21T07:02:10,2021-02-21T17:26:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,EGWU,EGLL,03882099999,03672099999,03781099999,03684099999,03772099999,03680099999,D5621,03660099999,EGLC,03770099999",10.4
London,2021-02-22,11.5,8.1,9.9,11.5,7.5,9.7,7.7,86.3,0.799,100,4.17,rain,0.0,0.0,,13.0,209.7,1014.7,78.1,13.7,20.8,1.9,1,,2021-02-22T07:00:07,2021-02-22T17:28:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.5
London,2021-02-23,14.0,6.1,10.7,14.0,4.0,9.8,5.9,74.2,0.0,0,0.0,,0.0,0.0,51.8,34.0,200.3,1022.9,67.1,18.8,74.1,6.3,4,,2021-02-23T06:58:03,2021-02-23T17:30:28,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03768099999,03761099999,03684099999,EGLC,03772099999,03770099999",10.5
London,2021-02-24,16.0,11.5,13.3,16.0,11.5,13.3,7.4,67.4,0.0,0,0.0,,0.0,0.0,37.1,26.1,198.4,1022.3,56.9,28.2,61.0,5.3,3,,2021-02-24T06:55:58,2021-02-24T17:32:16,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.6
London,2021-02-25,13.0,8.0,10.7,13.0,6.5,10.2,5.6,71.2,0.198,100,4.17,rain,0.0,0.0,40.7,21.2,265.0,1026.6,66.5,26.3,31.3,2.8,1,,2021-02-25T06:53:52,2021-02-25T17:34:03,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.7
London,2021-02-26,12.6,1.6,7.2,12.6,1.6,7.1,1.2,68.3,0.0,0,0.0,,0.0,0.0,,12.3,314.1,1037.1,3.9,25.6,75.2,6.5,4,,2021-02-26T06:51:45,2021-02-26T17:35:50,0.47,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.7
London,2021-02-27,13.0,2.0,7.0,13.0,2.0,6.8,2.7,76.0,0.001,100,4.17,rain,0.0,0.0,,10.7,56.6,1040.8,6.7,20.8,75.4,6.4,4,,2021-02-27T06:49:38,2021-02-27T17:37:37,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.8
London,2021-02-28,10.0,4.0,6.3,10.0,1.3,4.4,3.4,82.4,0.0,0,0.0,,0.0,0.0,,16.0,65.6,1037.0,37.8,11.0,39.8,3.4,2,,2021-02-28T06:47:29,2021-02-28T17:39:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.9
London,2021-03-01,10.1,4.6,6.4,10.1,1.8,3.8,3.5,82.5,0.0,0,0.0,,0.0,0.0,,18.1,73.3,1031.8,71.3,7.1,52.2,4.4,3,,2021-03-01T06:45:20,2021-03-01T17:41:10,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.9
London,2021-03-02,9.0,4.5,5.8,7.4,1.9,3.9,3.4,84.6,0.0,0,0.0,,0.0,0.0,,11.9,53.6,1029.8,69.2,5.0,35.6,3.1,2,,2021-03-02T06:43:10,2021-03-02T17:42:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.0
London,2021-03-03,8.1,4.1,5.9,7.7,2.1,4.7,4.9,93.1,8.961,100,4.17,rain,0.0,0.0,,8.4,77.7,1027.5,94.0,2.2,20.6,1.7,1,,2021-03-03T06:41:00,2021-03-03T17:44:41,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",11.1
London,2021-03-04,6.2,4.5,5.4,5.0,1.5,3.0,2.9,84.2,2.0,100,12.5,rain,0.0,0.0,,14.8,28.8,1024.9,96.9,16.7,24.7,2.0,1,,2021-03-04T06:38:49,2021-03-04T17:46:26,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.1
London,2021-03-05,6.5,2.5,4.8,3.6,-0.6,1.8,-1.8,63.4,0.001,100,4.17,rain,0.0,0.0,,19.7,47.2,1031.6,79.4,30.3,54.5,4.5,2,,2021-03-05T06:36:37,2021-03-05T17:48:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.2
London,2021-03-06,6.1,3.0,4.5,3.9,1.4,2.7,-1.0,68.5,0.0,0,0.0,,0.0,0.0,,14.6,58.7,1033.6,86.1,27.4,41.5,3.4,2,,2021-03-06T06:34:25,2021-03-06T17:49:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.3
London,2021-03-07,6.6,1.6,3.9,5.1,1.5,3.0,-3.2,60.6,0.0,0,0.0,,0.0,0.0,,10.3,23.6,1027.5,59.8,20.0,48.8,4.2,2,,2021-03-07T06:32:12,2021-03-07T17:51:40,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.3
London,2021-03-08,10.0,0.0,5.2,10.0,0.0,4.4,0.1,70.4,0.0,0,0.0,,0.0,0.0,,11.2,257.4,1023.7,62.1,13.4,63.1,5.5,3,,2021-03-08T06:29:58,2021-03-08T17:53:25,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.4
London,2021-03-09,13.6,3.1,7.8,13.6,1.1,6.2,1.2,64.6,0.0,0,0.0,,0.0,0.0,,20.1,261.2,1020.0,38.1,21.3,92.8,7.8,5,,2021-03-09T06:27:45,2021-03-09T17:55:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.5
London,2021-03-10,11.1,6.6,8.1,11.1,3.3,5.0,5.6,84.0,1.006,100,4.17,rain,0.0,0.0,58.1,32.9,210.1,1007.4,90.5,8.9,21.9,1.8,1,,2021-03-10T06:25:30,2021-03-10T17:56:52,0.9,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.5
London,2021-03-11,12.1,6.0,9.9,12.1,1.7,8.4,3.9,66.5,0.632,100,16.67,rain,0.0,0.0,78.5,44.2,248.3,996.3,62.0,21.6,84.5,7.3,4,,2021-03-11T06:23:16,2021-03-11T17:58:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.6
London,2021-03-12,11.1,5.0,7.7,11.1,0.9,4.7,3.0,72.7,2.003,100,8.33,rain,0.0,0.0,61.5,35.2,240.4,1002.1,55.9,22.0,74.4,6.6,3,,2021-03-12T06:21:01,2021-03-12T18:00:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.7
London,2021-03-13,10.6,4.6,7.2,10.6,0.3,3.3,1.6,68.0,4.8,100,12.5,rain,0.0,0.0,76.2,41.0,261.1,995.7,64.9,27.6,77.4,6.8,4,,2021-03-13T06:18:45,2021-03-13T18:02:02,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.7
London,2021-03-14,10.6,5.1,8.0,10.6,1.5,5.3,3.3,73.3,0.202,100,8.33,rain,0.0,0.0,51.8,27.1,278.0,1012.9,70.8,25.7,66.6,5.8,4,,2021-03-14T06:16:29,2021-03-14T18:03:45,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.8
London,2021-03-15,11.0,8.1,9.6,11.0,5.1,8.2,4.7,71.3,0.8,100,12.5,rain,0.0,0.0,46.4,21.6,318.5,1020.3,68.5,24.1,58.5,4.9,2,,2021-03-15T06:14:13,2021-03-15T18:05:27,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.9
London,2021-03-16,14.5,7.5,10.1,14.5,5.3,9.0,5.8,74.6,0.2,100,4.17,rain,0.0,0.0,,23.5,328.6,1027.4,78.2,21.7,54.5,4.7,3,,2021-03-16T06:11:57,2021-03-16T18:07:10,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.9
London,2021-03-17,10.1,4.5,7.8,10.1,2.6,5.9,3.2,72.9,1.994,100,4.17,rain,0.0,0.0,,16.3,352.2,1033.0,45.3,16.7,56.8,4.9,3,,2021-03-17T06:09:41,2021-03-17T18:08:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",12.0
London,2021-03-18,9.6,5.5,7.9,8.3,3.6,5.9,4.6,80.1,0.0,0,0.0,,0.0,0.0,,25.1,352.6,1028.7,83.7,13.4,39.7,3.4,1,,2021-03-18T06:07:24,2021-03-18T18:10:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03768399999,03672099999,03781099999,EGLC,03772099999,03770099999",12.1
London,2021-03-19,11.1,6.1,8.2,11.1,3.3,6.4,2.5,68.7,0.402,100,4.17,rain,0.0,0.0,,20.2,40.0,1028.0,59.6,29.4,112.9,9.8,6,,2021-03-19T06:05:08,2021-03-19T18:12:16,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.1
London,2021-03-20,10.6,5.1,8.1,10.6,3.9,7.4,4.0,75.2,0.0,0,0.0,,0.0,0.0,,14.9,317.6,1031.0,86.2,23.0,40.3,3.3,1,,2021-03-20T06:02:51,2021-03-20T18:13:58,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.2
London,2021-03-21,11.0,5.5,8.8,11.0,5.5,7.8,3.3,69.0,0.0,0,0.0,,0.0,0.0,,18.7,14.0,1028.6,76.0,26.7,78.2,6.8,4,,2021-03-21T06:00:34,2021-03-21T18:15:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.3
London,2021-03-22,14.5,6.1,9.5,14.5,5.3,9.2,3.3,66.2,0.0,0,0.0,,0.0,0.0,,12.9,271.8,1026.4,48.7,21.5,111.4,9.5,5,,2021-03-22T05:58:17,2021-03-22T18:17:21,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999",12.3
London,2021-03-23,13.5,4.1,8.3,13.5,4.1,7.6,3.5,73.2,0.0,0,0.0,,0.0,0.0,37.1,22.3,230.6,1024.2,43.8,14.8,83.3,7.1,3,,2021-03-23T05:56:00,2021-03-23T18:19:02,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",12.4
London,2021-03-24,13.0,4.0,8.9,13.0,2.5,8.1,5.3,79.1,0.0,0,0.0,,0.0,0.0,16.6,19.9,224.2,1020.9,67.6,12.0,86.2,7.3,4,,2021-03-24T05:53:43,2021-03-24T18:20:43,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.4
London,2021-03-25,12.0,4.1,8.9,12.0,2.1,7.8,6.0,82.3,1.986,100,4.17,rain,0.0,0.0,46.4,26.2,222.2,1018.4,50.5,18.7,76.7,6.4,3,,2021-03-25T05:51:26,2021-03-25T18:22:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.5
London,2021-03-26,12.6,5.6,9.3,12.6,1.5,7.4,5.6,78.2,3.003,100,8.33,rain,0.0,0.0,64.8,33.8,220.4,1010.8,70.8,24.5,53.1,4.6,3,,2021-03-26T05:49:09,2021-03-26T18:24:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",12.6
London,2021-03-27,11.6,3.6,7.8,11.6,-0.5,5.5,1.9,67.4,0.599,100,8.33,rain,0.0,0.0,53.6,30.2,248.5,1020.5,42.9,27.1,116.4,10.0,5,,2021-03-27T05:46:52,2021-03-27T18:25:46,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",12.6
London,2021-03-28,12.1,9.1,10.7,12.1,5.9,9.7,6.2,74.0,0.0,0,0.0,,0.0,0.0,54.3,33.5,226.7,1022.8,87.8,19.7,56.6,4.8,2,,2021-03-28T06:44:35,2021-03-28T19:27:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.7
London,2021-03-29,20.1,8.2,13.0,20.1,6.9,12.9,6.3,66.6,0.0,0,0.0,,0.0,0.0,46.4,24.8,227.9,1026.5,51.3,22.8,130.7,11.4,6,,2021-03-29T06:42:19,2021-03-29T19:29:08,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.8
London,2021-03-30,24.1,4.6,13.4,24.1,4.6,13.2,4.2,61.2,0.0,0,0.0,,0.0,0.0,,13.8,195.1,1027.5,10.0,24.4,176.8,15.2,7,,2021-03-30T06:40:02,2021-03-30T19:30:49,0.56,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.8
London,2021-03-31,20.6,8.1,14.4,20.6,8.1,14.4,7.4,64.2,0.0,0,0.0,,0.0,0.0,,11.1,183.4,1020.5,45.9,21.5,77.2,6.6,3,,2021-03-31T06:37:46,2021-03-31T19:32:29,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.9
London,2021-04-01,14.6,7.0,11.1,14.6,3.9,10.1,6.1,71.6,0.0,0,0.0,,0.0,0.0,,22.7,51.1,1024.2,51.2,17.3,112.6,9.7,4,,2021-04-01T06:35:30,2021-04-01T19:34:10,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.0
London,2021-04-02,10.5,5.6,7.4,10.5,2.0,4.5,0.8,62.7,0.0,0,0.0,,0.0,0.0,,22.8,46.6,1030.0,86.5,30.7,86.1,7.3,3,,2021-04-02T06:33:14,2021-04-02T19:35:50,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.0
London,2021-04-03,9.6,6.1,7.6,7.0,3.0,4.8,1.0,63.3,0.0,0,0.0,,0.0,0.0,42.5,20.7,36.5,1031.9,90.3,21.3,70.8,6.0,2,,2021-04-03T06:30:59,2021-04-03T19:37:31,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.1
London,2021-04-04,15.1,5.0,9.2,15.1,4.0,8.9,1.7,60.4,0.0,0,0.0,,0.0,0.0,,17.3,284.0,1025.9,40.7,19.9,138.8,11.8,6,,2021-04-04T06:28:44,2021-04-04T19:39:11,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.2
London,2021-04-05,9.6,4.1,6.9,7.3,0.4,3.7,-3.7,50.7,0.0,0,0.0,,0.0,0.0,53.6,27.2,333.4,1018.2,40.7,28.9,106.2,9.3,4,,2021-04-05T06:26:29,2021-04-05T19:40:52,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.2
London,2021-04-06,7.6,1.1,4.0,4.1,-2.3,0.7,-5.4,52.4,0.0,0,0.0,,0.0,0.0,55.1,23.4,320.1,1020.5,28.4,34.2,141.0,12.3,8,,2021-04-06T06:24:15,2021-04-06T19:42:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.3
London,2021-04-07,7.1,-1.0,3.6,3.8,-4.5,0.5,-4.0,59.9,0.0,0,0.0,,0.0,0.0,,21.8,295.7,1023.6,47.2,33.2,89.6,7.9,4,,2021-04-07T06:22:01,2021-04-07T19:44:13,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.4
London,2021-04-08,12.1,3.6,7.8,12.1,1.3,6.2,0.3,59.1,0.0,0,0.0,,0.0,0.0,35.3,23.9,236.1,1021.6,78.7,31.7,107.6,9.4,5,,2021-04-08T06:19:48,2021-04-08T19:45:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.4
London,2021-04-09,14.5,5.6,9.3,14.5,3.7,8.1,3.0,66.1,0.001,100,4.17,rain,0.0,0.0,,17.0,254.0,1013.5,57.6,28.6,130.4,11.3,6,,2021-04-09T06:17:35,2021-04-09T19:47:34,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.5
London,2021-04-10,8.1,5.1,7.0,6.7,2.3,4.7,1.4,67.5,0.001,100,4.17,rain,0.0,0.0,38.9,19.4,60.4,1013.1,87.5,24.7,44.7,4.0,1,,2021-04-10T06:15:23,2021-04-10T19:49:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.6
London,2021-04-11,8.5,2.5,5.1,6.2,-0.4,2.7,-2.1,61.1,0.001,100,4.17,rain,0.0,0.0,,18.3,0.6,1019.0,46.8,31.9,139.0,12.2,7,,2021-04-11T06:13:11,2021-04-11T19:50:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.6
London,2021-04-12,10.5,1.0,5.1,10.5,-0.7,4.3,-2.6,61.5,0.009,100,8.33,rain,0.0,0.0,,12.9,295.6,1028.5,44.3,25.3,100.3,8.6,4,,2021-04-12T06:11:00,2021-04-12T19:52:35,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.7
London,2021-04-13,12.1,0.1,6.4,12.1,0.1,6.3,-0.9,61.9,0.0,0,0.0,,0.0,0.0,,16.1,241.3,1032.5,30.8,26.4,127.1,11.0,7,,2021-04-13T06:08:49,2021-04-13T19:54:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.8
London,2021-04-14,12.0,5.6,8.3,12.0,3.9,8.0,-0.7,54.9,0.0,0,0.0,,0.0,0.0,,16.5,54.0,1032.6,43.3,26.0,141.0,12.2,7,,2021-04-14T06:06:39,2021-04-14T19:55:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",13.8
London,2021-04-15,9.1,3.0,6.5,6.8,0.9,4.5,0.4,65.6,0.001,100,4.17,rain,0.0,0.0,,18.4,49.3,1033.1,43.4,31.8,108.4,9.6,5,,2021-04-15T06:04:30,2021-04-15T19:57:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",13.9
London,2021-04-16,11.1,3.0,6.9,11.1,1.3,5.9,-0.5,62.4,0.0,0,0.0,,0.0,0.0,,13.1,47.3,1031.1,30.9,24.3,120.2,10.3,6,,2021-04-16T06:02:22,2021-04-16T19:59:16,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",13.9
London,2021-04-17,13.1,3.1,8.2,13.1,3.1,7.7,-1.9,51.1,0.0,0,0.0,,0.0,0.0,,16.1,57.6,1029.0,15.8,28.8,176.5,15.3,7,,2021-04-17T06:00:14,2021-04-17T20:00:57,0.18,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.0
London,2021-04-18,15.1,2.0,9.3,15.1,2.0,9.0,-1.6,50.3,0.0,0,0.0,,0.0,0.0,,11.3,73.1,1025.1,29.3,30.0,181.6,15.8,7,,2021-04-18T05:58:07,2021-04-18T20:02:37,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.1
London,2021-04-19,16.6,4.1,10.5,16.6,4.1,10.4,3.1,63.6,0.0,0,0.0,,0.0,0.0,,14.5,123.1,1021.3,9.3,18.9,173.9,15.1,7,,2021-04-19T05:56:01,2021-04-19T20:04:17,0.24,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.1
